Year,Trade_Flow,Reporter,Reporter_ISO,Partner,Partner_ISO,Trade_Value
2019,Export,Turkey,TUR,Sudan,SDN,307144124
2019,Import,Turkey,TUR,Suriname,SUR,219151
2019,Export,Turkey,TUR,Suriname,SUR,18264571
2019,Import,Turkey,TUR,Eswatini,SWZ,153218
2019,Export,Turkey,TUR,Eswatini,SWZ,155567
2019,Import,Turkey,TUR,Sweden,SWE,1578250645
2019,Export,Turkey,TUR,Sweden,SWE,1432259965
2019,Import,Turkey,TUR,Switzerland,CHE,3377062414
2019,Export,Turkey,TUR,Switzerland,CHE,1042018388
2019,Import,Turkey,TUR,Syria,SYR,117715598
2019,Export,Turkey,TUR,Syria,SYR,1730690683
2019,Import,Turkey,TUR,Tajikistan,TJK,198072319
2019,Export,Turkey,TUR,Tajikistan,TJK,156570297
2019,Import,Turkey,TUR,Thailand,THA,1140699632
2019,Export,Turkey,TUR,Thailand,THA,270498527
2019,Import,Turkey,TUR,Togo,TGO,10549647
2019,Export,Turkey,TUR,Togo,TGO,99512496
2019,Import,Turkey,TUR,Tokelau,TKL,42691
2019,Export,Turkey,TUR,Tonga,TON,202226
2019,Import,Turkey,TUR,Trinidad and Tobago,TTO,52584089
2019,Export,Turkey,TUR,Trinidad and Tobago,TTO,78368857
2019,Import,Turkey,TUR,United Arab Emirates,ARE,4388996383
2019,Export,Turkey,TUR,United Arab Emirates,ARE,3627237215
2019,Import,Turkey,TUR,Tunisia,TUN,190113163
2019,Export,Turkey,TUR,Tunisia,TUN,886740981
2019,Import,Turkey,TUR,Turkmenistan,TKM,344773875
2019,Export,Turkey,TUR,Turkmenistan,TKM,744691111
2019,Import,Turkey,TUR,Turks and Caicos Isds,TCA,784
2019,Export,Turkey,TUR,Turks and Caicos Isds,TCA,763063
2019,Import,Turkey,TUR,Tuvalu,TUV,176
2019,Export,Turkey,TUR,Tuvalu,TUV,1165222
2019,Import,Turkey,TUR,Uganda,UGA,7487249
2019,Export,Turkey,TUR,Uganda,UGA,33574744
2019,Import,Turkey,TUR,Ukraine,UKR,2725419185
2019,Export,Turkey,TUR,Ukraine,UKR,2156453677
2019,Import,Turkey,TUR,North Macedonia,MKD,107584863
2019,Export,Turkey,TUR,North Macedonia,MKD,408832371
2019,Import,Turkey,TUR,Egypt,EGY,1903804826
2019,Export,Turkey,TUR,Egypt,EGY,3508791141
2019,Import,Turkey,TUR,United Kingdom,GBR,5638296329
2019,Export,Turkey,TUR,United Kingdom,GBR,11278615170
2019,Import,Turkey,TUR,United Rep. of Tanzania,TZA,29750856
2019,Export,Turkey,TUR,United Rep. of Tanzania,TZA,226103205
2019,Import,Turkey,TUR,Special Categories,,15146996671
2019,Import,Turkey,TUR,USA,USA,11847469538
2019,Export,Turkey,TUR,USA,USA,8978309174
2019,Import,Turkey,TUR,Burkina Faso,BFA,20617907
2019,Export,Turkey,TUR,Burkina Faso,BFA,32659549
2019,Import,Turkey,TUR,Uruguay,URY,303070938
2019,Export,Turkey,TUR,Uruguay,URY,48463460
2019,Import,Turkey,TUR,Uzbekistan,UZB,1140193214
2019,Export,Turkey,TUR,Uzbekistan,UZB,1232077182
2019,Import,Turkey,TUR,Venezuela,VEN,19798522
2019,Export,Turkey,TUR,Venezuela,VEN,132220829
2019,Export,Turkey,TUR,Wallis and Futuna Isds,WLF,160778
2019,Import,Turkey,TUR,Samoa,WSM,3988
2019,Export,Turkey,TUR,Samoa,WSM,837797
2019,Import,Turkey,TUR,Yemen,YEM,5506162
2019,Export,Turkey,TUR,Yemen,YEM,969549382
2019,Import,Turkey,TUR,Zambia,ZMB,5570516
2019,Export,Turkey,TUR,Zambia,ZMB,20121054
2019,Import,Turkey,TUR,"Areas, nes",,1741388
2019,Export,Turkey,TUR,"Areas, nes",,77273310
2019,Import,United Kingdom,GBR,World,WLD,6.92494E+11
2019,Export,United Kingdom,GBR,World,WLD,4.68322E+11
2019,Import,United Kingdom,GBR,Afghanistan,AFG,4558663
2019,Export,United Kingdom,GBR,Afghanistan,AFG,95793474
2019,Import,United Kingdom,GBR,Albania,ALB,8525948
2019,Export,United Kingdom,GBR,Albania,ALB,23931546
2019,Import,United Kingdom,GBR,Antarctica,ATA,15999
2019,Export,United Kingdom,GBR,Antarctica,ATA,2363980
2019,Import,United Kingdom,GBR,Algeria,DZA,2503295173
2019,Export,United Kingdom,GBR,Algeria,DZA,460121687
2019,Import,United Kingdom,GBR,American Samoa,ASM,272374
2019,Export,United Kingdom,GBR,American Samoa,ASM,90667
2019,Import,United Kingdom,GBR,Andorra,AND,591778
2019,Export,United Kingdom,GBR,Andorra,AND,19747821
2019,Import,United Kingdom,GBR,Angola,AGO,17811494
2019,Export,United Kingdom,GBR,Angola,AGO,291852253
2019,Import,United Kingdom,GBR,Antigua and Barbuda,ATG,2459942
2019,Export,United Kingdom,GBR,Antigua and Barbuda,ATG,18443326
2019,Import,United Kingdom,GBR,Azerbaijan,AZE,134474533
2019,Export,United Kingdom,GBR,Azerbaijan,AZE,2479170878
2019,Import,United Kingdom,GBR,Argentina,ARG,813403941
2019,Export,United Kingdom,GBR,Argentina,ARG,501093622
2019,Import,United Kingdom,GBR,Australia,AUS,10793487799
2019,Export,United Kingdom,GBR,Australia,AUS,5529035569
2019,Import,United Kingdom,GBR,Austria,AUT,5005272659
2019,Export,United Kingdom,GBR,Austria,AUT,2379690850
2019,Import,United Kingdom,GBR,Bahamas,BHS,3889766
2019,Export,United Kingdom,GBR,Bahamas,BHS,45819841
2019,Import,United Kingdom,GBR,Bahrain,BHR,336569070
2019,Export,United Kingdom,GBR,Bahrain,BHR,645219394
2019,Import,United Kingdom,GBR,Bangladesh,BGD,3927199474
2019,Export,United Kingdom,GBR,Bangladesh,BGD,520696390
2019,Import,United Kingdom,GBR,Armenia,ARM,2691420
2019,Export,United Kingdom,GBR,Armenia,ARM,18477761
2019,Import,United Kingdom,GBR,Barbados,BRB,7569142
2019,Export,United Kingdom,GBR,Barbados,BRB,56608281
2019,Import,United Kingdom,GBR,Belgium,BEL,32224013938
2019,Export,United Kingdom,GBR,Belgium,BEL,16477741047
2019,Import,United Kingdom,GBR,Bermuda,BMU,4858800
2019,Export,United Kingdom,GBR,Bermuda,BMU,37299569
2019,Import,United Kingdom,GBR,Bhutan,BTN,386359
2019,Export,United Kingdom,GBR,Bhutan,BTN,1462618
2019,Import,United Kingdom,GBR,Bolivia (Plurinational State of),BOL,49944265
2019,Export,United Kingdom,GBR,Bolivia (Plurinational State of),BOL,25377222
2019,Import,United Kingdom,GBR,Bosnia Herzegovina,BIH,22262793
2019,Export,United Kingdom,GBR,Bosnia Herzegovina,BIH,33705275
2019,Import,United Kingdom,GBR,Botswana,BWA,20852258
2019,Export,United Kingdom,GBR,Botswana,BWA,40195618
2019,Export,United Kingdom,GBR,Bouvet Island,BVT,26954
2019,Import,United Kingdom,GBR,Brazil,BRA,3020431150
2019,Export,United Kingdom,GBR,Brazil,BRA,2464127648
2019,Import,United Kingdom,GBR,Belize,BLZ,98509062
2019,Export,United Kingdom,GBR,Belize,BLZ,9844115
2019,Import,United Kingdom,GBR,Br. Indian Ocean Terr.,IOT,22952
2019,Export,United Kingdom,GBR,Br. Indian Ocean Terr.,IOT,51136
2019,Import,United Kingdom,GBR,Solomon Isds,SLB,17150564
2019,Export,United Kingdom,GBR,Solomon Isds,SLB,851599
2019,Import,United Kingdom,GBR,Br. Virgin Isds,VGB,4833027
2019,Export,United Kingdom,GBR,Br. Virgin Isds,VGB,16578331
2019,Import,United Kingdom,GBR,Brunei Darussalam,BRN,1833076
2019,Export,United Kingdom,GBR,Brunei Darussalam,BRN,72823021
2019,Import,United Kingdom,GBR,Bulgaria,BGR,747260055
2019,Export,United Kingdom,GBR,Bulgaria,BGR,477422074
2019,Import,United Kingdom,GBR,Myanmar,MMR,484884964
2019,Export,United Kingdom,GBR,Myanmar,MMR,41451755
2019,Import,United Kingdom,GBR,Burundi,BDI,653453
2019,Export,United Kingdom,GBR,Burundi,BDI,6987443
2019,Import,United Kingdom,GBR,Belarus,BLR,98559496
2019,Export,United Kingdom,GBR,Belarus,BLR,176837452
2019,Import,United Kingdom,GBR,Cambodia,KHM,1223908994
2019,Export,United Kingdom,GBR,Cambodia,KHM,58610967
2019,Import,United Kingdom,GBR,Cameroon,CMR,60669641
2019,Export,United Kingdom,GBR,Cameroon,CMR,55993754
2019,Import,United Kingdom,GBR,Canada,CAN,15907964623
2019,Export,United Kingdom,GBR,Canada,CAN,6726910779
2019,Import,United Kingdom,GBR,Cabo Verde,CPV,1194900
2019,Export,United Kingdom,GBR,Cabo Verde,CPV,4672281
2019,Import,United Kingdom,GBR,Cayman Isds,CYM,2458313
2019,Export,United Kingdom,GBR,Cayman Isds,CYM,25138938
2019,Import,United Kingdom,GBR,Central African Rep.,CAF,108135
2019,Export,United Kingdom,GBR,Central African Rep.,CAF,3018978
2019,Import,United Kingdom,GBR,Sri Lanka,LKA,855526535
2019,Export,United Kingdom,GBR,Sri Lanka,LKA,347628732
2019,Import,United Kingdom,GBR,Chad,TCD,1092899
2019,Export,United Kingdom,GBR,Chad,TCD,36792793
2019,Import,United Kingdom,GBR,Chile,CHL,756068304
2019,Export,United Kingdom,GBR,Chile,CHL,889397977
2019,Import,United Kingdom,GBR,China,CHN,65529528079
2019,Export,United Kingdom,GBR,China,CHN,30154261368
2019,Import,United Kingdom,GBR,Christmas Isds,CXR,148915
2019,Export,United Kingdom,GBR,Christmas Isds,CXR,58395
2019,Import,United Kingdom,GBR,Cocos Isds,CCK,109712
2019,Export,United Kingdom,GBR,Cocos Isds,CCK,81171
2019,Import,United Kingdom,GBR,Colombia,COL,530928736
2019,Export,United Kingdom,GBR,Colombia,COL,689873881
2019,Import,United Kingdom,GBR,Comoros,COM,118473
2019,Export,United Kingdom,GBR,Comoros,COM,2263474
2019,Import,United Kingdom,GBR,Congo,COG,27227879
2019,Export,United Kingdom,GBR,Congo,COG,36863438
2019,Import,United Kingdom,GBR,Dem. Rep. of the Congo,COD,6409235
2019,Export,United Kingdom,GBR,Dem. Rep. of the Congo,COD,33072598
2019,Import,United Kingdom,GBR,Cook Isds,COK,19906
2019,Export,United Kingdom,GBR,Cook Isds,COK,210347
2019,Import,United Kingdom,GBR,Costa Rica,CRI,341268310
2019,Export,United Kingdom,GBR,Costa Rica,CRI,73355481
2019,Import,United Kingdom,GBR,Croatia,HRV,204084624
2019,Export,United Kingdom,GBR,Croatia,HRV,267627111
2019,Import,United Kingdom,GBR,Cuba,CUB,9405783
2019,Export,United Kingdom,GBR,Cuba,CUB,17050980
2019,Import,United Kingdom,GBR,Cyprus,CYP,291455730
2019,Export,United Kingdom,GBR,Cyprus,CYP,546117560
2019,Import,United Kingdom,GBR,Czechia,CZE,7681842098
2019,Export,United Kingdom,GBR,Czechia,CZE,2808673878
2019,Import,United Kingdom,GBR,Benin,BEN,1525213
2019,Export,United Kingdom,GBR,Benin,BEN,35581994
2019,Import,United Kingdom,GBR,Denmark,DNK,8373214027
2019,Export,United Kingdom,GBR,Denmark,DNK,3403005945
2019,Import,United Kingdom,GBR,Dominica,DMA,1713974
2019,Export,United Kingdom,GBR,Dominica,DMA,13510671
2019,Import,United Kingdom,GBR,Dominican Rep.,DOM,149682679
2019,Export,United Kingdom,GBR,Dominican Rep.,DOM,127302124
2019,Import,United Kingdom,GBR,Ecuador,ECU,178617470
2019,Export,United Kingdom,GBR,Ecuador,ECU,123130817
2019,Import,United Kingdom,GBR,El Salvador,SLV,18478130
2019,Export,United Kingdom,GBR,El Salvador,SLV,55001289
2019,Import,United Kingdom,GBR,Equatorial Guinea,GNQ,39370550
2019,Export,United Kingdom,GBR,Equatorial Guinea,GNQ,54033109
2019,Import,United Kingdom,GBR,Ethiopia,ETH,74021500
2019,Export,United Kingdom,GBR,Ethiopia,ETH,620172680
2019,Import,United Kingdom,GBR,Eritrea,ERI,80435
2019,Export,United Kingdom,GBR,Eritrea,ERI,2403476
2019,Import,United Kingdom,GBR,Estonia,EST,310553775
2019,Export,United Kingdom,GBR,Estonia,EST,322307333
2019,Import,United Kingdom,GBR,Faeroe Isds,FRO,320090119
2019,Export,United Kingdom,GBR,Faeroe Isds,FRO,31907063
2019,Import,United Kingdom,GBR,Falkland Isds (Malvinas),FLK,3263445
2019,Export,United Kingdom,GBR,Falkland Isds (Malvinas),FLK,77430736
2019,Import,United Kingdom,GBR,Fiji,FJI,25225896
2019,Export,United Kingdom,GBR,Fiji,FJI,16245518
2019,Import,United Kingdom,GBR,Finland,FIN,3134078747
2019,Export,United Kingdom,GBR,Finland,FIN,1664740057
2019,Import,United Kingdom,GBR,France,FRA,38915835101
2019,Export,United Kingdom,GBR,France,FRA,31361516169
2019,Import,United Kingdom,GBR,French Polynesia,PYF,311302
2019,Export,United Kingdom,GBR,French Polynesia,PYF,9736078
2019,Import,United Kingdom,GBR,Fr. South Antarctic Terr.,ATF,4575
2019,Export,United Kingdom,GBR,Fr. South Antarctic Terr.,ATF,287053
2019,Import,United Kingdom,GBR,Djibouti,DJI,6056363
2019,Export,United Kingdom,GBR,Djibouti,DJI,23694648
2019,Import,United Kingdom,GBR,Gabon,GAB,972229
2019,Export,United Kingdom,GBR,Gabon,GAB,51844949
2019,Import,United Kingdom,GBR,Georgia,GEO,27282314
2019,Export,United Kingdom,GBR,Georgia,GEO,102264219
2019,Import,United Kingdom,GBR,Gambia,GMB,4986363
2019,Export,United Kingdom,GBR,Gambia,GMB,41917638
2019,Import,United Kingdom,GBR,State of Palestine,PSE,5027404
2019,Export,United Kingdom,GBR,State of Palestine,PSE,4284659
2019,Import,United Kingdom,GBR,Germany,DEU,85679090129
2019,Export,United Kingdom,GBR,Germany,DEU,46352025713
2019,Import,United Kingdom,GBR,Ghana,GHA,353020020
2019,Export,United Kingdom,GBR,Ghana,GHA,481043965
2019,Import,United Kingdom,GBR,Gibraltar,GIB,4451237
2019,Export,United Kingdom,GBR,Gibraltar,GIB,554522558
2019,Export,United Kingdom,GBR,Kiribati,KIR,56894
2019,Import,United Kingdom,GBR,Greece,GRC,1205478764
2019,Export,United Kingdom,GBR,Greece,GRC,1305290061
2019,Import,United Kingdom,GBR,Greenland,GRL,4191658
2019,Export,United Kingdom,GBR,Greenland,GRL,3123226
2019,Import,United Kingdom,GBR,Grenada,GRD,491349
2019,Export,United Kingdom,GBR,Grenada,GRD,12119511
2019,Import,United Kingdom,GBR,Guam,GUM,568660
2019,Export,United Kingdom,GBR,Guam,GUM,3583342
2019,Import,United Kingdom,GBR,Guatemala,GTM,126394377
2019,Export,United Kingdom,GBR,Guatemala,GTM,75819960
2019,Import,United Kingdom,GBR,Guinea,GIN,800260
2019,Export,United Kingdom,GBR,Guinea,GIN,31303312
2019,Import,United Kingdom,GBR,Guyana,GUY,43391441
2019,Export,United Kingdom,GBR,Guyana,GUY,59668239
2019,Import,United Kingdom,GBR,Haiti,HTI,11441713
2019,Export,United Kingdom,GBR,Haiti,HTI,13193741
2019,Import,United Kingdom,GBR,Holy See (Vatican City State),VAT,1349081
2019,Export,United Kingdom,GBR,Holy See (Vatican City State),VAT,223818
2019,Import,United Kingdom,GBR,Honduras,HND,159218977
2019,Export,United Kingdom,GBR,Honduras,HND,13163773
2019,Import,United Kingdom,GBR,"China, Hong Kong SAR",HKG,4406335291
2019,Export,United Kingdom,GBR,"China, Hong Kong SAR",HKG,11225915215
2019,Import,United Kingdom,GBR,Hungary,HUN,3835950779
2019,Export,United Kingdom,GBR,Hungary,HUN,1695574760
2019,Import,United Kingdom,GBR,Iceland,ISL,569788430
2019,Export,United Kingdom,GBR,Iceland,ISL,386077075
2019,Import,United Kingdom,GBR,Indonesia,IDN,1950776346
2019,Export,United Kingdom,GBR,Indonesia,IDN,871031657
2019,Import,United Kingdom,GBR,Iran,IRN,27074126
2019,Export,United Kingdom,GBR,Iran,IRN,104968432
2019,Import,United Kingdom,GBR,Iraq,IRQ,1704827
2019,Export,United Kingdom,GBR,Iraq,IRQ,503046400
2019,Import,United Kingdom,GBR,Ireland,IRL,17619408451
2019,Export,United Kingdom,GBR,Ireland,IRL,27795976120
2019,Import,United Kingdom,GBR,Israel,ISR,1355799566
2019,Export,United Kingdom,GBR,Israel,ISR,1870623157
2019,Import,United Kingdom,GBR,Italy,ITA,26244795993
2019,Export,United Kingdom,GBR,Italy,ITA,12713795122
2019,Import,United Kingdom,GBR,Côte d'Ivoire,CIV,306084244
2019,Export,United Kingdom,GBR,Côte d'Ivoire,CIV,89010224
2019,Import,United Kingdom,GBR,Jamaica,JAM,48668624
2019,Export,United Kingdom,GBR,Jamaica,JAM,71653047
2019,Import,United Kingdom,GBR,Japan,JPN,13021989433
2019,Export,United Kingdom,GBR,Japan,JPN,8340854910
2019,Import,United Kingdom,GBR,Kazakhstan,KAZ,452292669
2019,Export,United Kingdom,GBR,Kazakhstan,KAZ,459850622
2019,Import,United Kingdom,GBR,Jordan,JOR,40049651
2019,Export,United Kingdom,GBR,Jordan,JOR,357919362
2019,Import,United Kingdom,GBR,Kenya,KEN,380946879
2019,Export,United Kingdom,GBR,Kenya,KEN,441577303
2019,Import,United Kingdom,GBR,Dem. People's Rep. of Korea,PRK,137392
2019,Export,United Kingdom,GBR,Dem. People's Rep. of Korea,PRK,25287
2019,Import,United Kingdom,GBR,Rep. of Korea,KOR,5033540939
2019,Export,United Kingdom,GBR,Rep. of Korea,KOR,4804211427
2019,Import,United Kingdom,GBR,Kuwait,KWT,798156343
2019,Export,United Kingdom,GBR,Kuwait,KWT,688635787
2019,Import,United Kingdom,GBR,Kyrgyzstan,KGZ,796897404
2019,Export,United Kingdom,GBR,Kyrgyzstan,KGZ,5100135
2019,Import,United Kingdom,GBR,Lao People's Dem. Rep.,LAO,27938539
2019,Export,United Kingdom,GBR,Lao People's Dem. Rep.,LAO,14038188
2019,Import,United Kingdom,GBR,Lebanon,LBN,41924180
2019,Export,United Kingdom,GBR,Lebanon,LBN,390469754
2019,Import,United Kingdom,GBR,Lesotho,LSO,1129443
2019,Export,United Kingdom,GBR,Lesotho,LSO,1370897
2019,Import,United Kingdom,GBR,Latvia,LVA,967345309
2019,Export,United Kingdom,GBR,Latvia,LVA,493685280
2019,Import,United Kingdom,GBR,Liberia,LBR,460996
2019,Export,United Kingdom,GBR,Liberia,LBR,10511872
2019,Import,United Kingdom,GBR,Libya,LBY,253506291
2019,Export,United Kingdom,GBR,Libya,LBY,201446144
2019,Import,United Kingdom,GBR,Lithuania,LTU,1066069953
2019,Export,United Kingdom,GBR,Lithuania,LTU,668943769
2019,Import,United Kingdom,GBR,Luxembourg,LUX,758641592
2019,Export,United Kingdom,GBR,Luxembourg,LUX,302610183
2019,Import,United Kingdom,GBR,"China, Macao SAR",MAC,3388359
2019,Export,United Kingdom,GBR,"China, Macao SAR",MAC,116969984
2019,Import,United Kingdom,GBR,Madagascar,MDG,50335473
2019,Export,United Kingdom,GBR,Madagascar,MDG,13674410
2019,Import,United Kingdom,GBR,Malawi,MWI,27860511
2019,Export,United Kingdom,GBR,Malawi,MWI,19849166
2019,Import,United Kingdom,GBR,Malaysia,MYS,2387559843
2019,Export,United Kingdom,GBR,Malaysia,MYS,1732458559
2019,Import,United Kingdom,GBR,Maldives,MDV,12172507
2019,Export,United Kingdom,GBR,Maldives,MDV,32147472
2019,Import,United Kingdom,GBR,Mali,MLI,1737141
2019,Export,United Kingdom,GBR,Mali,MLI,46559472
2019,Import,United Kingdom,GBR,Malta,MLT,105868723
2019,Export,United Kingdom,GBR,Malta,MLT,1754288139
2019,Import,United Kingdom,GBR,Mauritania,MRT,1166970
2019,Export,United Kingdom,GBR,Mauritania,MRT,30570902
2019,Import,United Kingdom,GBR,Mauritius,MUS,159537815
2019,Export,United Kingdom,GBR,Mauritius,MUS,100233572
2019,Import,United Kingdom,GBR,Mexico,MEX,3385706918
2019,Export,United Kingdom,GBR,Mexico,MEX,1804664468
2019,Import,United Kingdom,GBR,"Other Asia, nes",,4671301596
2019,Export,United Kingdom,GBR,"Other Asia, nes",,1869373788
2019,Import,United Kingdom,GBR,Mongolia,MNG,10576323
2019,Export,United Kingdom,GBR,Mongolia,MNG,23314997
2019,Import,United Kingdom,GBR,Rep. of Moldova,MDA,43635385
2019,Export,United Kingdom,GBR,Rep. of Moldova,MDA,30585119
2019,Import,United Kingdom,GBR,Montenegro,MNE,8192929
2019,Export,United Kingdom,GBR,Montenegro,MNE,53261813
2019,Import,United Kingdom,GBR,Montserrat,MSR,296337
2019,Export,United Kingdom,GBR,Montserrat,MSR,1078823
2019,Import,United Kingdom,GBR,Morocco,MAR,793690723
2019,Export,United Kingdom,GBR,Morocco,MAR,812118465
2019,Import,United Kingdom,GBR,Mozambique,MOZ,32993265
2019,Export,United Kingdom,GBR,Mozambique,MOZ,138261931
2019,Import,United Kingdom,GBR,Oman,OMN,114282869
2019,Export,United Kingdom,GBR,Oman,OMN,694989562
2019,Import,United Kingdom,GBR,Namibia,NAM,52141051
2019,Export,United Kingdom,GBR,Namibia,NAM,52316453
2019,Import,United Kingdom,GBR,Nauru,NRU,63045
2019,Export,United Kingdom,GBR,Nauru,NRU,357902
2019,Import,United Kingdom,GBR,Nepal,NPL,22974012
2019,Export,United Kingdom,GBR,Nepal,NPL,21404366
2019,Import,United Kingdom,GBR,Netherlands,NLD,53927751069
2019,Export,United Kingdom,GBR,Netherlands,NLD,30377934085
2019,Import,United Kingdom,GBR,Curaçao,CUW,815194
2019,Export,United Kingdom,GBR,Curaçao,CUW,12610068
2019,Import,United Kingdom,GBR,Aruba,ABW,86773
2019,Export,United Kingdom,GBR,Aruba,ABW,15268780
2019,Import,United Kingdom,GBR,Saint Maarten,SXM,378586
2019,Export,United Kingdom,GBR,Saint Maarten,SXM,2737848
2019,Import,United Kingdom,GBR,Bonaire,BES,288817
2019,Export,United Kingdom,GBR,Bonaire,BES,10315267
2019,Import,United Kingdom,GBR,New Caledonia,NCL,10736324
2019,Export,United Kingdom,GBR,New Caledonia,NCL,19869940
2019,Import,United Kingdom,GBR,Vanuatu,VUT,145212
2019,Export,United Kingdom,GBR,Vanuatu,VUT,554179
2019,Import,United Kingdom,GBR,New Zealand,NZL,1051778469
2019,Export,United Kingdom,GBR,New Zealand,NZL,1071856590
2019,Import,United Kingdom,GBR,Nicaragua,NIC,65014482
2019,Export,United Kingdom,GBR,Nicaragua,NIC,5673328
2019,Import,United Kingdom,GBR,Niger,NER,351966
2019,Export,United Kingdom,GBR,Niger,NER,5298904
2019,Import,United Kingdom,GBR,Nigeria,NGA,1764122177
2019,Export,United Kingdom,GBR,Nigeria,NGA,1669936527
2019,Import,United Kingdom,GBR,"Other Europe, nes",,1427037562
2019,Import,United Kingdom,GBR,Niue,NIU,5023
2019,Export,United Kingdom,GBR,Niue,NIU,8021905
2019,Import,United Kingdom,GBR,Norfolk Isds,NFK,37027
2019,Import,United Kingdom,GBR,"Other Africa, nes",,65492
2019,Export,United Kingdom,GBR,"Other Africa, nes",,102965
2019,Import,United Kingdom,GBR,Norway,NOR,19784469016
2019,Export,United Kingdom,GBR,Norway,NOR,4668665305
2019,Import,United Kingdom,GBR,N. Mariana Isds,MNP,10645
2019,Export,United Kingdom,GBR,N. Mariana Isds,MNP,124930
2019,Import,United Kingdom,GBR,United States Minor Outlying Islands,UMI,1086669
2019,Import,United Kingdom,GBR,FS Micronesia,FSM,102974
2019,Export,United Kingdom,GBR,FS Micronesia,FSM,136514
2019,Import,United Kingdom,GBR,Marshall Isds,MHL,680351
2019,Export,United Kingdom,GBR,Marshall Isds,MHL,3255429
2019,Import,United Kingdom,GBR,Palau,PLW,3182
2019,Export,United Kingdom,GBR,Palau,PLW,28073
2019,Import,United Kingdom,GBR,Pakistan,PAK,1721898434
2019,Export,United Kingdom,GBR,Pakistan,PAK,934984202
2019,Import,United Kingdom,GBR,Panama,PAN,30014312
2019,Export,United Kingdom,GBR,Panama,PAN,210633698
2019,Import,United Kingdom,GBR,Papua New Guinea,PNG,99301754
2019,Export,United Kingdom,GBR,Papua New Guinea,PNG,15250994
2019,Import,United Kingdom,GBR,Paraguay,PRY,91699744
2019,Export,United Kingdom,GBR,Paraguay,PRY,41158481
2019,Import,United Kingdom,GBR,Peru,PER,595558105
2019,Export,United Kingdom,GBR,Peru,PER,210139271
2019,Import,United Kingdom,GBR,Philippines,PHL,698276280
2019,Export,United Kingdom,GBR,Philippines,PHL,889163762
2019,Import,United Kingdom,GBR,Pitcairn,PCN,38690
2019,Export,United Kingdom,GBR,Pitcairn,PCN,198635
2019,Import,United Kingdom,GBR,Poland,POL,14265991527
2019,Export,United Kingdom,GBR,Poland,POL,6780806934
2019,Import,United Kingdom,GBR,Portugal,PRT,4063274727
2019,Export,United Kingdom,GBR,Portugal,PRT,2007475781
2019,Import,United Kingdom,GBR,Guinea-Bissau,GNB,460774
2019,Export,United Kingdom,GBR,Guinea-Bissau,GNB,617213
2019,Import,United Kingdom,GBR,Timor-Leste,TLS,708337
2019,Export,United Kingdom,GBR,Timor-Leste,TLS,602119
2019,Import,United Kingdom,GBR,Qatar,QAT,1989442428
2019,Export,United Kingdom,GBR,Qatar,QAT,3260245420
2019,Import,United Kingdom,GBR,Romania,ROU,2568003726
2019,Export,United Kingdom,GBR,Romania,ROU,1623154129
2019,Import,United Kingdom,GBR,Russian Federation,RUS,14123853748
2019,Export,United Kingdom,GBR,Russian Federation,RUS,3375962457
2019,Import,United Kingdom,GBR,Rwanda,RWA,17430085
2019,Export,United Kingdom,GBR,Rwanda,RWA,17596585
2019,Import,United Kingdom,GBR,Saint Helena,SHN,934917
2019,Export,United Kingdom,GBR,Saint Helena,SHN,22752550
2019,Import,United Kingdom,GBR,Saint Kitts and Nevis,KNA,500427
2019,Export,United Kingdom,GBR,Saint Kitts and Nevis,KNA,10383355
2019,Import,United Kingdom,GBR,Anguilla,AIA,1481594
2019,Export,United Kingdom,GBR,Anguilla,AIA,1235480
2019,Import,United Kingdom,GBR,Saint Lucia,LCA,6470585
2019,Export,United Kingdom,GBR,Saint Lucia,LCA,25135898
2019,Import,United Kingdom,GBR,Saint Pierre and Miquelon,SPM,1639
2019,Export,United Kingdom,GBR,Saint Pierre and Miquelon,SPM,19628
2019,Import,United Kingdom,GBR,Saint Vincent and the Grenadines,VCT,1614535
2019,Export,United Kingdom,GBR,Saint Vincent and the Grenadines,VCT,17936178
2019,Import,United Kingdom,GBR,San Marino,SMR,5777550
2019,Export,United Kingdom,GBR,San Marino,SMR,6916815
2019,Import,United Kingdom,GBR,Sao Tome and Principe,STP,28046
2019,Export,United Kingdom,GBR,Sao Tome and Principe,STP,181117
2019,Import,United Kingdom,GBR,Saudi Arabia,SAU,2433700820
2019,Export,United Kingdom,GBR,Saudi Arabia,SAU,4187361603
2019,Import,United Kingdom,GBR,Senegal,SEN,57387248
2019,Export,United Kingdom,GBR,Senegal,SEN,223178835
2019,Import,United Kingdom,GBR,Serbia,SRB,347378587
2019,Export,United Kingdom,GBR,Serbia,SRB,213881213
2019,Import,United Kingdom,GBR,Seychelles,SYC,77979040
2019,Export,United Kingdom,GBR,Seychelles,SYC,34013345
2019,Import,United Kingdom,GBR,Sierra Leone,SLE,1279445
2019,Export,United Kingdom,GBR,Sierra Leone,SLE,43930193
2019,Import,United Kingdom,GBR,India,IND,9846127727
2019,Export,United Kingdom,GBR,India,IND,5878702713
2019,Import,United Kingdom,GBR,Singapore,SGP,2210199750
2019,Export,United Kingdom,GBR,Singapore,SGP,6883876553
2019,Import,United Kingdom,GBR,Slovakia,SVK,3286933848
2019,Export,United Kingdom,GBR,Slovakia,SVK,1368019318
2019,Import,United Kingdom,GBR,Viet Nam,VNM,6017698808
2019,Export,United Kingdom,GBR,Viet Nam,VNM,776468949
